timestamp,run_name,operation,core,size,pipe,total_iops,avg_iops_per_client
2026-03-02 04:20:37,run1_8_combined,ping,56,64,1,248466.7,62116.67
2026-03-02 04:27:52,run1_16_combined,ping,56,64,1,402409.3,100602.32
2026-03-02 04:31:14,run1_20_combined,ping,56,64,1,373502.6,93375.65
2026-03-02 04:39:12,run1_16_combined,ping,56,64,1,374304.4,93576.10
2026-03-02 04:42:15,run1_14_combined,ping,56,64,1,377229.0,94307.25
2026-03-02 04:45:33,run1_16_combined,ping,56,64,1,374420.7,93605.17
2026-03-02 04:50:10,core_0-112_combined_14,ping,112,64,1,127894.2,31973.55
2026-03-02 04:52:35,core_0-112_combined_28,ping,112,64,1,234613.7,58653.42
2026-03-02 04:55:11,core_0-112_combined_48,ping,112,64,1,94450.0,23612.50
2026-03-02 04:59:48,core_0-112_combined_32,ping,112,64,1,213221.9,53305.47
2026-03-02 05:03:07,core_0-112_combined_24,ping,112,64,1,220384.0,55096.00
2026-03-02 05:07:36,core_0-168_combined_28,ping,168,64,1,151905.5,37976.37
2026-03-02 05:08:51,core_0-168_combined_28,ping,168,64,1,151905.5,37976.37
2026-03-02 05:13:30,core_0-168_combined_56,ping,168,64,1,42628.20,10657.05
