ts,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54,CPU55,CPU56,CPU57,CPU58,CPU59,CPU60,CPU61,CPU62,CPU63,CPU64,CPU65,CPU66,CPU67,CPU68,CPU69,CPU70,CPU71,CPU72,CPU73,CPU74,CPU75,CPU76,CPU77,CPU78,CPU79,CPU80,CPU81,CPU82,CPU83,CPU84,CPU85,CPU86,CPU87,CPU88,CPU89,CPU90,CPU91,CPU92,CPU93,CPU94,CPU95,CPU96,CPU97,CPU98,CPU99,CPU100,CPU101,CPU102,CPU103,CPU104,CPU105,CPU106,CPU107,CPU108,CPU109,CPU110,CPU111,CPU112,CPU113,CPU114,CPU115,CPU116,CPU117,CPU118,CPU119,CPU120,CPU121,CPU122,CPU123,CPU124,CPU125,CPU126,CPU127,CPU128,CPU129,CPU130,CPU131,CPU132,CPU133,CPU134,CPU135,CPU136,CPU137,CPU138,CPU139,CPU140,CPU141,CPU142,CPU143,CPU144,CPU145,CPU146,CPU147,CPU148,CPU149,CPU150,CPU151,CPU152,CPU153,CPU154,CPU155,CPU156,CPU157,CPU158,CPU159,CPU160,CPU161,CPU162,CPU163,CPU164,CPU165,CPU166,CPU167,CPU168,CPU169,CPU170,CPU171,CPU172,CPU173,CPU174,CPU175,CPU176,CPU177,CPU178,CPU179,CPU180,CPU181,CPU182,CPU183,CPU184,CPU185,CPU186,CPU187,CPU188,CPU189,CPU190,CPU191,CPU192,CPU193,CPU194,CPU195,CPU196,CPU197,CPU198,CPU199,CPU200,CPU201,CPU202,CPU203,CPU204,CPU205,CPU206,CPU207,CPU208,CPU209,CPU210,CPU211,CPU212,CPU213,CPU214,CPU215,CPU216,CPU217,CPU218,CPU219,CPU220,CPU221,CPU222,CPU223
1772305844.491792,28588809,54484057,50877032,51465442,53443154,54939819,51452433,52376263,54437827,54422509,53373088,55944369,51956425,53518332,51242058,51159845,49374587,51311413,49155733,48625645,48070873,47341027,46455911,50268786,47996844,47988475,47636662,45229540,48660625,47566021,47707867,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305845.541817,28609593,54539964,50923729,51514163,53499998,54996980,51500517,52423644,54497769,54484738,53427545,56004988,52012027,53572514,51289226,51208440,49429873,51369126,49202230,48678394,48124753,47388390,46497563,50324957,48055261,48042108,47693820,45273064,48715193,47619725,47740923,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305846.592125,28630185,54595244,50969757,51562700,53556334,55053771,51548136,52470588,54557014,54546314,53481299,56065105,52066995,53625977,51335731,51256350,49484423,51426550,49247886,48730672,48178335,47435385,46538949,50380322,48112901,48095454,47750421,45316100,48769296,47672741,47773784,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305847.642383,28651005,54651152,51015868,51611511,53612981,55110943,51595869,52517938,54616792,54608616,53535387,56125290,52122732,53680093,51382466,51304621,49539260,51484281,49294159,48783108,48232029,47482717,46580551,50435879,48171482,48149060,47807397,45359701,48823917,47725672,47807049,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305848.692068,28671778,54706330,51061595,51659743,53669026,55167625,51643380,52565020,54676307,54670073,53589233,56185600,52177827,53733776,51428771,51352688,49593616,51541463,49340311,48834827,48285730,47529716,46622131,50491398,48229351,48202504,47863766,45402954,48877792,47778514,47839835,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305849.742471,28692275,54762091,51108048,51708604,53725653,55224887,51691140,52612371,54735900,54732431,53643085,56246351,52233313,53787656,51475258,51401498,49648832,51599226,49386835,48887491,48339682,47577149,46663632,50547414,48287771,48256162,47920816,45446349,48931890,47831704,47873006,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305850.792810,28712887,54817832,51154172,51757034,53781701,55281844,51738830,52659472,54795617,54794530,53697058,56307189,52288679,53841452,51522300,51449990,49703616,51656793,49433059,48939631,48393126,47624782,46705005,50603378,48346054,48309646,47977575,45489971,48986182,47884756,47905930,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305851.843102,28733569,54873179,51200296,51805565,53838193,55338407,51786897,52706745,54855050,54856543,53750816,56367777,52343980,53895019,51568646,51498194,49758448,51714424,49479142,48991864,48446886,47672138,46746439,50658868,48404344,48363003,48033931,45533174,49040481,47937977,47938862,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305852.892788,28753979,54928873,51246410,51854280,53894423,55395061,51834628,52754267,54914233,54918252,53804910,56428327,52399577,53948554,51615055,51546677,49813272,51771744,49525716,49044413,48500247,47719339,46788088,50714427,48462347,48416439,48090541,45576719,49094559,47990697,47972291,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305853.942389,28774495,54984696,51292529,51902979,53950767,55452114,51882254,52801180,54973890,54980001,53858788,56488885,52454889,54002137,51661422,51594871,49867932,51829017,49571940,49096613,48553371,47766578,46829552,50770003,48520674,48469904,48147256,45619833,49148808,48043232,48005153,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305854.991792,28794964,55039959,51338544,51951324,54006785,55508571,51929726,52848098,55032706,55041135,53912726,56548862,52509747,54055395,51707580,51642619,49921918,51885998,49617907,49148272,48606293,47813505,46870876,50825171,48578165,48522768,48203413,45663037,49202629,48095466,48037756,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305856.041141,28815447,55095735,51384505,52000205,54063253,55565331,51977505,52895108,55091908,55103194,53966895,56609253,52564958,54109212,51753871,51691036,49976455,51943409,49664435,49200477,48659784,47860786,46912379,50880856,48636273,48576318,48260070,45706495,49256727,48148466,48070626,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305857.089642,28836094,55151101,51430347,52048839,54119410,55622245,52025109,52942178,55151207,55164888,54021002,56669625,52619913,54162867,51800218,51739135,50030938,52000430,49710770,49252624,48713199,47907725,46953790,50936662,48694122,48629564,48316749,45749840,49310855,48201258,48103448,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305858.139528,28856779,55206728,51476296,52097261,54175838,55679227,52072989,52989305,55210701,55226880,54074911,56730111,52675344,54216936,51846885,51787374,50085740,52057961,49757148,49305065,48766818,47954847,46995448,50992393,48752198,48683204,48373438,45793351,49365208,48254394,48136590,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305859.189608,28877400,55262165,51522052,52145872,54232137,55736064,52120547,53036061,55269833,55288756,54128792,56790423,52730564,54270395,51893290,51835772,50140614,52115099,49803308,49357131,48819800,48001870,47036484,51048030,48810063,48736424,48429922,45836483,49419442,48307186,48169640,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305860.239591,28897722,55317536,51567856,52194213,54288172,55792783,52168066,53083256,55328580,55350194,54182722,56850550,52785597,54323840,51939511,51883789,50195081,52172102,49849034,49409002,48873114,48048803,47077708,51103098,48867836,48789455,48486213,45879702,49473358,48359870,48202503,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305861.289545,28918096,55372917,51613695,52242522,54344325,55849610,52215571,53130437,55387569,55411732,54236510,56910726,52840545,54377336,51985783,51932006,50249723,52229404,49894892,49461064,48926562,48095678,47119298,51158369,48925708,48842623,48542416,45922929,49527400,48412819,48235176,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305862.338892,28938666,55428500,51659426,52290799,54400191,55906306,52263326,53177285,55446766,55473113,54290074,56970933,52895267,54430795,52032024,51979968,50304230,52286310,49940604,49512972,48979943,48142657,47160603,51213427,48983402,48895583,48598452,45965946,49581395,48465637,48267899,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
